speaker,vowel,F1_lobnorm,F2_lobnorm
1342,UW,-1.67225,1.0175
1343,AA,0.8884210526315789,-0.623
1343,AE,0.49154545454545456,0.5635454545454546
1343,AH,-0.094,-0.9625
1343,AO,-0.50925,-1.367
1343,AW,0.627,0.18219999999999997
1343,AY,0.8977272727272727,-0.31345454545454543
1343,EH,-0.2125,0.5641666666666667
1343,EY,-0.22899999999999995,1.058
1343,IH,-0.698,0.625
1343,IY,-1.1302307692307692,1.5214615384615384
1343,OW,-0.4657142857142857,-0.5011428571428571
1343,OY,-0.667,-1.5715
1343,UH,-0.628,-0.9776666666666666
1343,UW,-0.2587142857142857,0.18800000000000003
1344,AA,0.8834516129032258,-0.6467096774193548
1344,AE,0.58,0.6887142857142857
1344,AH,-0.06625,-0.69175
1344,AO,0.25088235294117645,-1.0325882352941176
1344,AW,0.3294166666666667,0.32
1344,AY,0.8371333333333334,-0.28986666666666666
1344,EH,-0.7120454545454545,0.8305454545454545
1344,EY,-0.5422,1.508
1344,IH,-0.7375,0.9255
1344,IY,-1.699,2.034777777777778
1344,OW,-0.8298333333333333,-0.7283333333333334
1344,OY,-1.286,-1.742
1344,UH,-0.899,-1.0404
1344,UW,-1.6864999999999999,-0.5711666666666667
1345,AA,0.7553,-0.94345
1345,AE,0.3794166666666667,0.9631666666666666
1345,AH,0.18183333333333337,-0.5085000000000001
1345,AO,0.8102,-0.9899000000000001
1345,AW,0.36310000000000003,0.38
1345,AY,0.40685714285714286,-0.38885714285714285
1345,EH,-0.6293478260869565,0.7070434782608696
1345,EY,-1.3135,1.0190000000000001
1345,IH,-0.8785,1.306
1345,IY,-2.1666666666666665,2.0163333333333333
1345,OW,-0.107,-0.3244285714285714
1345,OY,-0.95,-1.903
1345,UH,-0.6060000000000001,-0.8854
1345,UW,-1.0492,0.16360000000000002
1346,AA,0.3154642857142857,-0.7766785714285714
1346,AE,1.1872222222222222,0.5816666666666667
1346,AH,-0.17350000000000002,-0.7925
1346,AO,0.5553750000000001,-1.0353125
1346,AW,0.21372727272727274,0.7000000000000001
1346,AY,0.565875,-0.113375
1346,EH,-0.559923076923077,1.0340769230769231
1346,EY,-0.7460000000000001,1.8194
1346,IY,-0.6083333333333333,1.7106666666666666
1346,OW,-1.4035,-0.06374999999999997
1346,UH,-0.9065,-0.7745
1346,UW,-2.5728,0.7092
1347,AA,0.8098285714285715,-0.8402571428571428
1347,AE,0.6152222222222222,0.5516666666666666
1347,AH,0.1795,-0.571
1347,AO,0.25853846153846155,-1.152076923076923
1347,AW,0.14366666666666666,0.3730833333333334
1347,AY,0.7018500000000001,-0.30985
1347,EH,-0.19444,0.7527200000000001
1347,EY,-0.7751250000000001,1.144875
1347,IH,-0.918125,0.900625
1347,IY,-1.862923076923077,1.6424615384615384
1347,OW,-0.61775,-0.351625
1347,OY,-0.8295,-1.5594999999999999
1347,UH,-0.3498,-0.49879999999999997
1347,UW,-1.6634285714285715,0.7615714285714287
1348,AA,0.7815185185185185,-0.8134444444444445
1348,AE,0.6683076923076923,0.3796153846153846
1348,AH,0.21280000000000002,-0.328
1348,AO,0.5278823529411765,-1.0119411764705881
1348,AW,0.28014285714285714,0.34085714285714286
1348,AY,0.8020666666666667,-0.26966666666666667
1348,EH,-0.472875,0.6596875
1348,EY,-0.933,1.583
1348,IH,-1.152,0.9481999999999999
1348,IY,-1.5635384615384615,1.9027692307692308
1348,OW,-0.7468333333333333,-0.5171666666666667
1348,OY,-1.1635,-1.4985
1348,UH,-0.57175,-0.7382500000000001
1348,UW,-1.5346666666666666,0.5636666666666666
1349,AA,0.7704193548387096,-0.7763225806451612
1349,AE,0.2707894736842105,0.8586842105263158
1349,AH,0.31880000000000003,-0.6035999999999999
1349,AO,0.42550000000000004,-1.0497727272727273
1349,AW,0.16033333333333333,0.4976666666666667
1349,AY,0.9797777777777777,-0.23733333333333334
1349,EH,-0.5491153846153846,0.8550769230769231
1349,EY,-0.6188,0.9614
1349,IH,-1.1408,1.0376
1349,IY,-1.7013000000000003,1.9228
1349,OW,-0.4663333333333333,-0.8638888888888889
1349,OY,-0.827,-1.786
1349,UH,-0.5358333333333333,-0.8781666666666667
1349,UW,-1.602,-0.6381428571428571
1350,AA,0.926741935483871,-0.4648709677419355
1350,AE,0.41705555555555557,0.8658888888888889
1350,AH,0.55975,-0.75025
1350,AO,-0.23384,-1.28484
1350,AW,0.2861666666666667,0.48258333333333336
1350,AY,0.8361875,-0.2795625
1350,EH,-0.029807692307692306,0.6498076923076923
1350,EY,-0.2877142857142857,0.9892857142857142
1350,IH,-1.0904,0.7020000000000001
1350,IY,-1.8576363636363633,1.9138181818181819
1350,OW,-0.547875,-0.576125
1350,OY,-1.0705,-1.6059999999999999
1350,UH,-0.7183333333333333,-0.883
1350,UW,-1.6563333333333334,-0.4386666666666666
1351,AA,0.5180384615384616,-0.6289230769230769
1351,AE,0.7665384615384615,0.5403076923076924
1351,AH,0.6272500000000001,-0.10525
1351,AO,0.088625,-0.9989166666666667
1351,AW,0.3077142857142857,0.48857142857142855
1351,AY,1.2580625,-0.2473125
1351,EH,-0.3231428571428571,0.7589285714285714
1351,EY,-0.16724999999999998,1.3955
1351,IH,-0.9753999999999999,1.0013999999999998
1351,IY,-1.490090909090909,2.030818181818182
1351,OW,-0.6032500000000001,-0.406125
1351,OY,-1.11,-1.5625
1351,UH,-0.7308333333333333,-0.5413333333333333
1351,UW,-1.3848888888888888,0.036555555555555536
1352,AA,0.5614285714285715,-1.3854285714285715
1352,AE,0.5871176470588235,0.26635294117647057
1352,AH,0.49374999999999997,-1.3705
1352,AO,0.653,-1.421
1352,AW,0.5185000000000001,-0.3125
1352,AY,1.0766428571428572,-0.6170714285714285
1352,EH,-0.18052380952380953,0.5534285714285714
1352,EY,-0.375125,0.94475
1352,IH,-0.812,0.52125
1352,IY,-1.7582857142857142,1.7504285714285714
1352,OW,-0.8480000000000001,-0.8887499999999999
1352,UH,-0.862,-0.6615
1352,UW,-1.4424444444444444,0.16733333333333333
1353,AA,0.9416363636363637,-0.6559545454545455
1353,AE,0.5915384615384615,0.5607692307692308
1353,AH,-0.47,-0.887
1353,AO,0.2281111111111111,-1.042111111111111
1353,AW,0.44366666666666665,0.287
1353,AY,0.768,-0.3563571428571429
1353,EH,-0.2376666666666667,0.857
1353,EY,-0.435,1.2492857142857143
1353,IH,-0.8380000000000001,0.9275
1353,IY,-1.499090909090909,1.6963636363636363
1353,OW,-0.5887142857142857,-0.7060000000000001
1353,OY,-0.7395,-1.4765000000000001
1353,UH,-0.10175000000000001,-0.8280000000000001
1353,UW,-1.4821111111111112,0.00044444444444442636
1354,AA,1.1463684210526315,-0.6365789473684211
1354,AE,0.49746666666666667,0.5057333333333334
1354,AH,0.281,-0.843
1354,AO,0.46008333333333334,-1.127
1354,AW,0.1478,0.1155
1354,AY,0.4561818181818182,-0.3251818181818182
1354,EH,-0.4678333333333333,0.5215555555555556
1354,EY,-0.7073333333333333,1.3186666666666667
1354,IH,-0.5105,0.609
1354,IY,-1.427625,1.80025
1354,OW,-0.4702,-0.5242
1354,OY,-0.9025,-1.8920000000000001
1354,UH,-0.9583999999999999,-0.8615999999999999
1354,UW,-1.4058,-0.08759999999999998
1355,AA,1.0395555555555556,-0.9096296296296296
1355,AE,0.33399999999999996,0.7074375
1355,AH,0.5235000000000001,-0.28
1355,AO,0.10647368421052632,-1.2933157894736842
1355,AW,0.2009090909090909,0.40418181818181814
1355,AY,0.72375,-0.21008333333333332
1355,EH,-0.0435,0.4563846153846154
1355,EY,-0.637,1.103875
1355,IH,-0.9795,0.5895
1355,IY,-1.4570833333333333,1.8639999999999999
1355,OW,-0.7741428571428572,-0.6081428571428571
1355,OY,-1.0265,-1.7435
1355,UH,-0.31825,-1.059
1355,UW,-1.3538333333333332,0.20116666666666663
1356,AA,0.7491249999999999,-0.76990625
1356,AE,0.7260714285714286,0.6561428571428571
1356,AH,0.042499999999999996,-0.548875
1356,AO,0.03015000000000001,-1.04145
1356,AW,0.12408333333333332,0.44725
1356,AY,0.8334374999999999,-0.11812500000000001
1356,EH,-0.4313529411764706,0.9659411764705882
1356,EY,-0.5615,0.6639999999999999
1356,IH,-1.3265,0.8594999999999999
1356,IY,-1.625,2.3007142857142857
1356,OW,-0.6023333333333334,-0.31033333333333335
1356,OY,-1.141,-1.63
1356,UH,-0.6976,-0.1504
1356,UW,-2.03125,0.68375
1357,AA,0.73440625,-0.7825625
1357,AE,0.42176470588235293,0.8005294117647059
1357,AH,0.3788571428571429,-0.3467142857142857
1357,AO,0.16176000000000001,-1.01856
1357,AW,0.37999999999999995,0.3764166666666667
1357,AY,0.8596,-0.2539
1357,EH,-0.3816521739130435,0.8574782608695652
1357,EY,-0.4055,1.052
1357,IH,-1.0959999999999999,1.156
1357,IY,-1.6503333333333334,1.9900833333333334
1357,OW,-0.3748,-0.4513
1357,OY,-1.043,-1.6400000000000001
1357,UH,-0.613,-0.8901999999999999
1357,UW,-1.6728999999999998,0.08459999999999998
1358,AA,0.8314666666666667,-0.9300666666666667
1358,AE,0.7508333333333334,0.6561111111111111
1358,AH,0.0255,-0.843
1358,AO,0.10215000000000003,-1.20525
1358,AW,0.28869999999999996,0.3143
1358,AY,1.3457272727272729,-0.2989090909090909
1358,EH,-0.5875652173913043,0.7129130434782608
1358,EY,-0.673875,1.217875
1358,IH,-0.8105714285714285,0.8102857142857144
1358,IY,-1.4742499999999998,1.659
1358,OW,-0.6980000000000001,-0.7908571428571428
1358,OY,-0.5715,-1.157
1358,UH,-0.7914,-1.0834
1358,UW,-1.1978,0.7144
1359,AA,0.6736428571428572,-1.128
1359,AE,0.9035294117647058,0.5521176470588235
1359,AH,0.35366666666666663,-1.0833333333333333
1359,AO,-0.07290909090909091,-1.453
1359,AW,0.3850833333333334,0.104
1359,AY,0.7538571428571429,-0.2454285714285714
1359,EH,0.0473529411764706,0.40952941176470586
1359,EY,-0.48071428571428576,1.2301428571428572
1359,IH,-0.8112,0.5474
1359,IY,-1.43975,1.5349166666666667
1359,OW,-0.6345000000000001,-0.57625
1359,OY,-0.7955,-1.7810000000000001
1359,UH,-0.4915,-0.7776666666666667
1359,UW,-1.3227142857142857,0.23271428571428568
1360,AA,0.8893529411764706,-0.6325882352941177
1360,AE,0.396,0.7868
1360,AH,-0.0755,-0.877
1360,AO,0.03530769230769231,-1.2119230769230769
1360,AW,0.6335454545454545,0.26745454545454544
1360,AY,0.75875,-0.305875
1360,EH,-0.17227777777777778,0.5393888888888889
1360,EY,-0.46475,1.13775
1360,IH,-0.669,0.255
1360,IY,-2.019285714285714,1.7964285714285713
1360,OW,-0.98,-1.2
1360,OY,-1.384,-1.474
1360,UH,-0.7777499999999999,-1.088
1360,UW,-1.98,-0.844
1362,AA,0.8257714285714286,-0.5440285714285714
1362,AE,0.5789473684210527,0.6871578947368422
1362,AH,0.0795,-0.5956666666666667
1362,AO,0.4315217391304348,-0.9801304347826086
1362,AW,0.46408333333333335,0.12816666666666668
1362,AY,0.9964444444444445,-0.3582222222222222
1362,EH,-0.41338461538461535,0.6323076923076923
1362,EY,-0.605,1.0575
1362,IH,-1.2611666666666668,0.9418333333333333
1362,IY,-1.9656153846153848,2.1493846153846152
1362,OW,-0.5303333333333333,-0.7274444444444444
1362,OY,-0.4945,-1.76
1362,UH,-0.9885,-0.809
1362,UW,-1.3404,-0.6563
1363,AA,0.7715,-1.0886
1363,AE,0.6097222222222222,0.26055555555555554
1363,AH,0.05533333333333334,-0.624
1363,AO,0.2118888888888889,-1.7167777777777777
1363,AW,0.2803333333333333,-0.11041666666666666
1363,AY,0.8499333333333333,-0.41813333333333336
1363,EH,-0.38852000000000003,0.38799999999999996
1363,EY,-0.15887500000000004,1.1745
1363,IH,-0.7794285714285714,0.3432857142857143
1363,IY,-1.4868181818181818,1.5565454545454545
1363,OW,-0.26899999999999996,-0.6738333333333334
1363,OY,-0.737,-2.2945
1363,UH,0.379,-0.778
1363,UW,-1.4365,0.1485
1365,AA,0.7301379310344828,-0.8397241379310345
1365,AE,0.6437368421052632,0.8948421052631579
1365,AH,0.683875,-0.4485
1365,AO,-0.07045833333333333,-1.1412916666666668
1365,AW,0.39644444444444443,0.3916666666666667
1365,AY,0.9045882352941177,-0.32276470588235295
1365,EH,-0.09878260869565218,0.6936521739130435
1365,EY,-0.583,1.0376666666666665
1365,IH,-0.9073333333333333,0.8683333333333333
1365,IY,-1.6831875,1.6473125
1365,OW,-0.5102,-0.6406
1365,OY,-1.282,-1.5175
1365,UH,-0.5595,-0.8836666666666666
1365,UW,-1.6095714285714284,0.1705714285714286
1366,AA,-0.46900000000000003,-1.1473333333333333
1366,AE,1.395857142857143,0.4242857142857143
1366,AH,0.2385,-0.972
1366,AO,0.001538461538461544,-1.127076923076923
1366,AW,0.16599999999999998,0.2185
1366,AY,1.9573333333333334,-0.15583333333333335
1366,EH,-0.018666666666666668,0.4945555555555555
1366,EY,-0.07479999999999999,1.4507999999999999
1366,IH,-0.49333333333333335,0.2536666666666667
1366,IY,-1.0462727272727272,1.437909090909091
1366,OW,-0.18771428571428572,-0.5564285714285714
1366,OY,-0.318,-1.311
1366,UH,-0.1035,-0.518
1366,UW,-0.6904285714285715,-0.15614285714285714
1367,AA,0.9952307692307693,-0.8024230769230769
1367,AE,0.3892777777777778,0.8309444444444445
1367,AH,0.2754,-0.8046
1367,AO,0.25442857142857145,-1.3275714285714286
1367,AW,0.6768888888888889,0.2962222222222222
1367,AY,1.0377857142857143,-0.5708571428571428
1367,EH,-0.29853846153846153,0.6442307692307693
1367,EY,-0.405125,1.021375
1367,IH,-1.073,0.7428571428571429
1367,IY,-1.3451999999999997,1.4900666666666667
1367,OW,-0.6104285714285714,-0.5565714285714286
1367,OY,-0.9905,-1.778
1367,UH,-0.6601666666666667,-0.7711666666666667
1367,UW,-1.413875,0.34237499999999993
1369,AA,0.8697941176470588,-0.7895882352941177
1369,AE,0.794125,0.8067500000000001
1369,AH,0.037166666666666674,-0.5830000000000001
1369,AO,0.23015,-1.10725
1369,AW,0.23783333333333334,0.48325
1369,AY,0.47705555555555557,-0.17544444444444443
1369,EH,-0.20634615384615385,0.6226538461538461
1369,EY,-1.129,1.62
1369,IH,-1.2162,1.093
1369,IY,-1.726625,1.78575
1369,OW,-0.9365555555555556,-0.49244444444444446
1369,OY,-0.934,-1.614
1369,UH,-0.6166,-0.5622
1369,UW,-2.04075,0.42225
1371,AA,1.0045882352941176,-0.9105294117647058
1371,AE,1.0204444444444445,0.37255555555555553
1371,AH,0.4275,-0.953
1371,AO,-0.2936666666666667,-1.3539166666666667
1371,AW,0.729375,0.204375
1371,AY,0.8841000000000001,-0.2306
1371,EH,-0.28758823529411764,0.6188235294117647
1371,EY,-0.7565999999999999,1.3612
1371,IH,-0.501,0.641
1371,IY,-1.2785454545454547,1.6375454545454544
1371,OW,-0.30700000000000005,-0.635
1371,OY,-0.7190000000000001,-1.5350000000000001
1371,UH,-0.493,-1.128
1371,UW,-1.1981428571428572,0.36100000000000004
1372,AA,0.8778888888888888,-0.8703333333333333
1372,AE,0.5601666666666667,0.6872777777777778
1372,AH,0.46166666666666667,-0.573
1372,AO,0.16953846153846153,-1.411153846153846
1372,AW,0.46049999999999996,0.36683333333333334
1372,AY,0.9472352941176472,-0.36111764705882354
1372,EH,-0.4505769230769231,0.6282307692307693
1372,EY,-0.4878571428571429,1.1784285714285716
1372,IH,-0.992875,0.705625
1372,IY,-1.337090909090909,1.5745454545454545
1372,OW,-0.9833999999999999,-1.111
1372,OY,-1.246,-1.79
1372,UH,-0.4446666666666667,-0.9871666666666666
1372,UW,-1.5915714285714286,0.06271428571428575
1374,AA,0.5353076923076923,-0.7823846153846153
1374,AE,0.66,0.5618333333333333
1374,AH,0.32416666666666666,-0.41816666666666663
1374,AO,0.19775,-1.0595833333333333
1374,AW,0.1196,0.3714
1374,AY,0.8745999999999999,-0.0212
1374,EH,0.1562307692307692,0.6366923076923077
1374,EY,-0.4791666666666667,1.4386666666666665
1374,IH,-1.06225,1.071
1374,IY,-1.9076666666666666,2.270166666666667
1374,OW,-0.3534,-0.41900000000000004
1374,OY,-1.118,-2.32
1374,UH,-0.7545,-0.7345
1374,UW,-1.9721428571428572,0.2814285714285714
1375,AA,0.8329629629629629,-0.7332592592592593
1375,AE,0.7038333333333333,0.6968333333333333
1375,AH,0.008666666666666675,-0.4503333333333333
1375,AO,0.10128571428571431,-1.0382857142857143
1375,AW,0.32736363636363636,0.4362727272727273
1375,AY,0.679142857142857,-0.27421428571428574
1375,EH,0.15039130434782608,0.5854782608695652
1375,EY,-0.8178333333333333,1.5501666666666667
1375,IH,-1.1403333333333334,0.9236666666666666
1375,IY,-1.67575,1.8830833333333334
1375,OW,-0.7628,-0.7372
1375,OY,-0.9375,-1.5354999999999999
1375,UH,-0.46625,-1.09225
1375,UW,-1.641,0.05216666666666669
1376,AA,0.607625,-0.807375
1376,AE,0.41695000000000004,0.8701000000000001
1376,AH,0.11333333333333333,-0.5088333333333334
1376,AO,0.18643478260869562,-1.0242173913043477
1376,AW,0.34900000000000003,0.3
1376,AY,0.9022777777777777,-0.23033333333333333
1376,EH,-0.05492,0.5444
1376,EY,-0.2897142857142857,1.1720000000000002
1376,IH,-0.7773333333333333,1.2446666666666666
1376,IY,-1.477125,1.5965624999999999
1376,OW,-0.4606,-0.5279
1376,OY,-0.7475,-1.5535
1376,UH,-0.9628333333333333,-0.7925
1376,UW,-1.9885000000000002,-0.395
1377,AA,0.6553666666666668,-0.8872666666666666
1377,AE,0.5670000000000001,0.5617333333333333
1377,AH,0.5740000000000001,-0.19479999999999997
1377,AO,-0.02599999999999998,-1.2781578947368422
1377,AW,0.124,0.5506666666666666
1377,AY,0.8539375,-0.1293125
1377,EH,0.160875,0.5697916666666667
1377,EY,-0.322,1.0743333333333334
1377,IH,-1.03,0.5685
1377,IY,-1.6166923076923077,1.8014615384615384
1377,OW,-0.68075,-0.45837500000000003
1377,OY,-1.283,-1.704
1377,UH,-0.6950000000000001,-0.33
1377,UW,-1.9489999999999998,0.24933333333333332
1378,AA,0.5551111111111111,-0.7401111111111112
1378,AE,0.51935,0.9038999999999999
1378,AH,0.007249999999999997,-0.63425
1378,AO,0.23864000000000002,-0.98724
1378,AW,0.43241666666666667,0.56925
1378,AY,0.9926666666666667,-0.24246666666666666
1378,EH,-0.29824999999999996,0.49145833333333333
1378,EY,-0.4098571428571428,1.0677142857142858
1378,IH,-0.7795,0.88425
1378,IY,-2.0892,2.0107
1378,OW,-0.2645,-0.583375
1378,OY,-0.7364999999999999,-1.6425
1378,UH,-0.6208,-0.858
1378,UW,-1.963625,0.24000000000000005
1379,AA,1.1605294117647058,-0.8469411764705882
1379,AE,0.4547333333333333,0.6212666666666666
1379,AH,-0.10833333333333332,-1.1933333333333334
1379,AO,0.028888888888888867,-1.2490555555555556
1379,AW,1.09975,0.5585
1379,AY,1.1301428571428571,-0.057714285714285725
1379,EH,-0.4088888888888889,0.6710555555555556
1379,EY,-0.39357142857142857,0.9541428571428572
1379,IH,-0.973,0.7263333333333334
1379,IY,-1.3093846153846154,1.3086153846153847
1379,OW,-0.2485,-0.8160000000000001
1379,OY,-0.513,-1.2685
1379,UH,-0.4325,-1.3575
1379,UW,-1.0234,0.6284
1380,AA,0.8966538461538461,-0.5844230769230769
1380,AE,0.5558181818181818,0.3770909090909091
1380,AH,0.058,-0.689
1380,AO,0.014923076923076928,-1.0847692307692307
1380,AW,-0.0835,0.0415
1380,AY,0.6898666666666667,-0.18526666666666666
1380,EH,-0.0999,0.39780000000000004
1380,EY,-0.69075,1.77525
1380,IH,-0.7920000000000001,0.49399999999999994
1380,IY,-1.4920833333333334,1.8928333333333331
1380,OW,-0.8718333333333333,-0.6395000000000001
1380,OY,-1.0385,-1.5055
1380,UH,-0.30375,-0.7617499999999999
1380,UW,-1.1605,0.49816666666666665
1381,AA,0.83328125,-0.8415625
1381,AE,0.17692857142857146,0.8677142857142857
1381,AH,-0.002250000000000002,-0.5467500000000001
1381,AO,0.3428,-1.0205
1381,AW,0.37725000000000003,0.6305
1381,AY,0.3867333333333333,-0.3098666666666666
1381,EH,-0.33829166666666666,0.6467916666666667
1381,EY,-0.87175,1.475875
1381,IH,-0.652,1.0103333333333333
1381,IY,-2.4778,1.442
1381,OW,-0.5685,-0.32937500000000003
1381,OY,-1.173,-1.046
1381,UH,-0.5325,-1.0465
1381,UW,-1.9655,1.45025
1382,AA,0.9525555555555556,-0.7897407407407407
1382,AE,-0.41966666666666663,0.902
1382,AH,0.6176,-0.6578
1382,AO,0.34895652173913044,-1.0108695652173914
1382,AW,-0.09633333333333334,0.501
1382,AY,1.1208571428571428,-0.4421428571428571
1382,EH,-0.38063636363636366,0.7690909090909092
1382,EY,-0.10442857142857143,1.2898571428571428
1382,IH,-0.6942857142857143,1.1265714285714286
1382,IY,-1.3046666666666666,1.61625
1382,OW,-0.9164,-0.6292
1382,OY,-1.032,-1.3
1382,UH,-0.39499999999999996,-0.946
1382,UW,-1.0568,0.6104
1384,AA,1.1213333333333333,-0.8572222222222222
1384,AE,0.20969230769230768,0.6910000000000001
1384,AH,-0.12200000000000001,-0.44300000000000006
1384,AO,0.5081,-1.5458
1384,AW,0.7717777777777778,-0.07155555555555555
1384,AY,1.0466666666666666,-0.4340833333333333
1384,EH,-0.01786956521739132,0.29304347826086957
1384,EY,-0.41375,1.037625
1384,IH,-0.8457142857142858,0.6005714285714286
1384,IY,-1.0136,1.3110666666666666
1384,OW,-0.18728571428571428,-0.9582857142857143
1384,OY,-0.658,-1.697
1384,UH,-0.2638,-1.229
1384,UW,-1.195714285714286,-0.2485714285714286
1385,AA,1.19725,-0.846
1385,AE,0.8620000000000001,0.08714285714285716
1385,AH,0.317,-1.131
1385,AO,-0.89175,-2.326
1385,AW,0.14283333333333334,-0.15358333333333332
1385,AY,1.0587777777777778,-0.5581111111111111
1385,EH,-0.34590909090909094,0.499
1385,EY,0.13579999999999998,0.9480000000000001
1385,IH,-0.6971666666666666,0.25566666666666665
1385,IY,-1.1325,1.4589166666666669
1385,OW,-0.1795,-0.8518333333333334
1385,OY,-0.478,-2.3520000000000003
1385,UH,0.19699999999999998,-0.9073333333333333
1385,UW,-0.7617999999999999,0.3518
1388,AA,0.71,-0.838125
1388,AE,0.576,0.6201428571428572
1388,AH,0.5145,-0.8265
1388,AO,0.5579411764705882,-0.7785882352941177
1388,AW,0.24416666666666664,0.4091666666666667
1388,AY,0.9626250000000001,-0.33275
1388,EH,-0.17833333333333332,0.5243333333333334
1388,EY,-0.656375,1.2466249999999999
1388,IH,-1.1802,0.9818
1388,IY,-1.7083333333333333,1.99575
1388,OW,-0.6455,-0.63775
1388,OY,-1.249,-1.9634999999999998
1388,UH,-0.8846,-0.942
1388,UW,-1.64775,-0.126
1391,AA,0.7566666666666667,-0.6535185185185185
1391,AE,0.5268888888888889,0.685
1391,AH,0.49049999999999994,-0.474
1391,AO,0.15316666666666665,-0.8293333333333334
1391,AW,-0.04436363636363636,0.49090909090909096
1391,AY,0.6170769230769231,-0.12438461538461539
1391,EH,-0.2790714285714286,0.9962142857142856
1391,EY,0.8440000000000001,1.424
1391,IH,-1.016,1.52275
1391,IY,-1.6555,2.47575
1391,OW,-0.9504285714285714,-0.23414285714285715
1391,OY,-0.584,-2.323
1391,UH,-0.7424999999999999,-0.6615
1391,UW,-2.3850000000000002,-0.27616666666666667
1392,AA,0.5837,-0.7929
1392,AE,0.7078571428571429,1.0385714285714285
1392,AH,0.3034,-0.33699999999999997
1392,AO,0.4049285714285714,-1.0141428571428572
1392,AW,0.4934,0.5594
1392,AY,0.6524285714285715,0.23371428571428574
1392,EH,-0.47373333333333334,0.989
1392,EY,-0.4876666666666667,1.1536666666666668
1392,IH,-0.6513333333333333,0.738
1392,IY,-1.6495000000000002,0.6212000000000001
1392,OW,-0.4561428571428571,-1.0735714285714286
1392,OY,-1.197,-1.52
1392,UH,-0.03939999999999999,-0.9376000000000001
1392,UW,-1.8226666666666667,-0.501
1393,AA,0.7861999999999999,-0.7590666666666667
1393,AE,0.5161,0.8281000000000001
1393,AH,0.42114285714285715,-0.4695714285714286
1393,AO,0.24829411764705883,-0.8787647058823529
1393,AW,0.4548571428571429,0.47714285714285715
1393,AY,0.9079,-0.1012
1393,EH,-0.49927777777777776,1.0986666666666667
1393,EY,-0.59275,1.39125
1393,IH,-0.9730000000000001,1.02325
1393,IY,-1.377888888888889,1.5875555555555556
1393,OW,-0.7629999999999999,-0.4996666666666667
1393,OY,-1.0345,-1.492
1393,UH,-0.8852,-1.0662
1393,UW,-1.891,-0.40459999999999996
1394,AA,0.81475,-0.7977222222222222
1394,AE,0.3781666666666667,0.972
1394,AH,0.09875,-0.5137499999999999
1394,AO,-0.06943999999999999,-1.0855199999999998
1394,AW,0.6746666666666666,0.18508333333333335
1394,AY,0.9495294117647058,-0.19976470588235293
1394,EH,0.08569565217391303,0.7013478260869566
1394,EY,-0.7405714285714285,1.260857142857143
1394,IH,-1.185,1.1025
1394,IY,-1.5324615384615385,1.8043076923076922
1394,OW,-0.8827,-0.4462
1394,OY,-1.2085,-1.7115
1394,UH,-0.955,-0.6335000000000001
1394,UW,-1.576,0.05111111111111111
1396,AA,0.9707407407407408,-0.6183333333333333
1396,AE,0.4723571428571428,0.9233571428571429
1396,AH,-0.24425000000000002,-0.46425
1396,AO,-0.13084615384615386,-1.2183846153846154
1396,AW,0.3483636363636364,0.4870909090909091
1396,AY,0.6518571428571429,-0.1637142857142857
1396,EH,-0.5715238095238095,1.0625238095238094
1396,EY,-1.0845,1.432
1396,IH,-1.7200000000000002,1.224
1396,IY,-2.068,2.567
1396,OW,-1.0295,-0.6387499999999999
1396,OY,-1.4625,-1.7595
1396,UH,-1.16875,-1.3445
1396,UW,-1.8066666666666666,-0.21900000000000006
1397,AA,0.7690416666666667,-0.66175
1397,AE,0.5351538461538461,0.6456153846153847
1397,AH,0.025000000000000005,-0.33449999999999996
1397,AO,0.2268095238095238,-1.1237619047619047
1397,AW,0.44560000000000005,0.3157
1397,AY,1.0061538461538462,-0.08023076923076923
1397,EH,-0.30074999999999996,0.5157
1397,EY,-0.5237999999999999,1.3538000000000001
1397,IH,-0.7746666666666666,0.5163333333333333
1397,IY,-1.8609090909090908,1.8438181818181818
1397,OW,-0.44016666666666665,-0.4003333333333334
1397,OY,-1.0605,-1.8905
1397,UH,-0.7733333333333334,-0.6478333333333334
1397,UW,-1.4058,0.4276
1398,AA,0.7900625,-0.54540625
1398,AE,0.43360000000000004,0.8824
1398,AH,-0.0742,-0.4732
1398,AO,0.15661111111111112,-0.9018333333333334
1398,AW,0.5414,0.6314
1398,AY,0.5256153846153846,-0.06315384615384614
1398,EH,-0.4044285714285714,0.9934285714285715
1398,EY,-1.4655,1.9889999999999999
1398,IH,-1.3326,1.33
1398,IY,-2.0865,2.28025
1398,OW,-0.7937142857142857,-0.37157142857142855
1398,OY,-1.1925,-1.392
1398,UH,-0.637,-0.6799999999999999
1398,UW,-1.8787500000000001,-0.16525
1399,AA,0.4099166666666667,-0.9844166666666667
1399,AE,0.7006470588235294,0.5966470588235294
1399,AH,0.64825,-0.358
1399,AO,0.19255,-1.2478
1399,AW,0.5379166666666667,0.4195
1399,AY,0.9382222222222223,-0.2671111111111111
1399,EH,-0.5130454545454546,0.8466818181818181
1399,EY,-0.29957142857142854,1.1051428571428572
1399,IH,-0.766,0.715375
1399,IY,-1.5200909090909092,1.533181818181818
1399,OW,-0.123,-0.524875
1399,OY,-0.5475,-1.678
1399,UH,-0.34319999999999995,-0.748
1399,UW,-1.9183333333333332,0.332
1401,AA,0.7560303030303029,-0.8278787878787879
1401,AE,0.6408,0.8262
1401,AH,0.2806666666666667,-0.6993333333333333
